"person_id","first_name","last_name","primary_number","birth_date","birth_city","birth_state_province","birth_country","nationality","height","weight","active","shoots_catches","current_team_id","primary_position_code","created_at","updated_at"
8481591,"Sam","Poulin","22","2001-02-24 16:00:00-08","Blainville","QC","CAN","CAN","6' 1""",208,True,"L",5,"R","2021-10-07 15:31:15.133475-07","2021-10-07 15:31:15.133475-07"
8481594,"Nathan","Legare","34","2001-01-10 16:00:00-08","Montréal","QC","CAN","CAN","6' 0""",205,True,"R",5,"R","2021-10-07 15:31:15.420219-07","2021-10-07 15:31:15.420219-07"
8481703,"Valtteri","Puustinen","76","1999-06-03 17:00:00-07","Kuopio",NULL,"FIN","FIN","5' 9""",183,True,"R",5,"R","2021-10-07 15:31:15.70405-07","2021-10-07 15:31:15.70405-07"
8482055,"Drew","O'Connor","10","1998-06-08 17:00:00-07","Chatham","NJ","USA","USA","6' 3""",200,True,"L",5,"L","2021-10-07 15:31:16.046432-07","2021-10-07 15:31:16.046432-07"
8482241,"Radim","Zohorna","67","1996-04-28 17:00:00-07","Havlickuv",NULL,"CZE","CZE","6' 6""",220,True,"L",5,"L","2021-10-07 15:31:16.457454-07","2021-10-07 15:31:16.457454-07"
8470638,"Patrice","Bergeron","37","1985-07-23 17:00:00-07","L'Ancienne-Lorette","QC","CAN","CAN","6' 1""",197,True,"R",6,"C","2021-10-07 15:31:16.851017-07","2021-10-07 15:31:16.851017-07"
8473419,"Brad","Marchand","63","1988-05-10 17:00:00-07","Halifax","NS","CAN","CAN","5' 9""",181,True,"L",6,"L","2021-10-07 15:31:17.215214-07","2021-10-07 15:31:17.215214-07"
8473422,"Nick","Foligno","17","1987-10-30 16:00:00-08","Buffalo","NY","USA","USA","6' 0""",210,True,"L",6,"L","2021-10-07 15:31:17.548027-07","2021-10-07 15:31:17.548027-07"
8475186,"John","Moore","27","1990-11-18 16:00:00-08","Winnetka","IL","USA","USA","6' 3""",207,True,"L",6,"D","2021-10-07 15:31:17.899148-07","2021-10-07 15:31:17.899148-07"
8475225,"Craig","Smith","12","1989-09-04 17:00:00-07","Madison","WI","USA","USA","6' 0""",207,True,"R",6,"C","2021-10-07 15:31:18.23837-07","2021-10-07 15:31:18.23837-07"
8475287,"Erik","Haula","56","1991-03-22 16:00:00-08","Pori",NULL,"FIN","FIN","5' 11""",191,True,"L",6,"L","2021-10-07 15:31:18.570623-07","2021-10-07 15:31:18.570623-07"
8475745,"Charlie","Coyle","13","1992-03-01 16:00:00-08","East Weymouth","MA","USA","USA","6' 3""",214,True,"R",6,"C","2021-10-07 15:31:18.936342-07","2021-10-07 15:31:18.936342-07"
8475762,"Derek","Forbort","28","1992-03-03 16:00:00-08","Duluth","MN","USA","USA","6' 4""",219,True,"L",6,"D","2021-10-07 15:31:19.239481-07","2021-10-07 15:31:19.239481-07"
8475780,"Chris","Wagner","14","1991-05-26 17:00:00-07","Walpole","MA","USA","USA","6' 0""",191,True,"R",6,"R","2021-10-07 15:31:19.568333-07","2021-10-07 15:31:19.568333-07"
8475791,"Taylor","Hall","71","1991-11-13 16:00:00-08","Calgary","AB","CAN","CAN","6' 1""",207,True,"L",6,"L","2021-10-07 15:31:19.947712-07","2021-10-07 15:31:19.947712-07"
8476422,"Mike","Reilly","6","1993-07-12 17:00:00-07","Chicago","IL","USA","USA","6' 2""",198,True,"L",6,"D","2021-10-07 15:31:20.41035-07","2021-10-07 15:31:20.41035-07"
8476891,"Matt","Grzelcyk","48","1994-01-04 16:00:00-08","Charlestown","MA","USA","USA","5' 9""",178,True,"L",6,"D","2021-10-07 15:31:20.732113-07","2021-10-07 15:31:20.732113-07"
8477320,"Anton","Blidh","81","1995-03-13 16:00:00-08","Molnlycke",NULL,"SWE","SWE","6' 1""",189,True,"L",6,"L","2021-10-07 15:31:21.855062-07","2021-10-07 15:31:21.855062-07"
8477365,"Connor","Clifton","75","1995-04-27 17:00:00-07","Long Branch","NJ","USA","USA","5' 11""",191,True,"R",6,"D","2021-10-07 15:31:22.530969-07","2021-10-07 15:31:22.530969-07"
8477508,"Curtis","Lazar","20","1995-02-01 16:00:00-08","Salmon Arm","BC","CAN","CAN","6' 0""",194,True,"R",6,"C","2021-10-07 15:31:22.904901-07","2021-10-07 15:31:22.904901-07"
8477931,"Tomas","Nosek","92","1992-08-31 17:00:00-07","Pardubice",NULL,"CZE","CZE","6' 3""",200,True,"L",6,"L","2021-10-07 15:31:23.209982-07","2021-10-07 15:31:23.209982-07"
8477956,"David","Pastrnak","88","1996-05-24 17:00:00-07","Havirov",NULL,"CZE","CZE","6' 0""",189,True,"R",6,"R","2021-10-07 15:31:23.548741-07","2021-10-07 15:31:23.548741-07"
8478415,"Jakub","Zboril","67","1997-02-20 16:00:00-08","Brno",NULL,"CZE","CZE","6' 1""",191,True,"L",6,"D","2021-10-07 15:31:23.958479-07","2021-10-07 15:31:23.958479-07"
8478443,"Brandon","Carlo","25","1996-11-25 16:00:00-08","Colorado Springs","CO","USA","USA","6' 6""",217,True,"R",6,"D","2021-10-07 15:31:24.248201-07","2021-10-07 15:31:24.248201-07"
8478498,"Jake","DeBrusk","74","1996-10-16 17:00:00-07","Edmonton","AB","CAN","CAN","6' 0""",196,True,"L",6,"L","2021-10-07 15:31:24.558937-07","2021-10-07 15:31:24.558937-07"
8479325,"Charlie","McAvoy","73","1997-12-20 16:00:00-08","Long Beach","NY","USA","USA","6' 2""",206,True,"R",6,"D","2021-10-07 15:31:24.867612-07","2021-10-07 15:31:24.867612-07"
8479365,"Trent","Frederic","11","1998-02-10 16:00:00-08","St. Louis","MO","USA","USA","6' 3""",210,True,"L",6,"C","2021-10-07 15:31:25.233166-07","2021-10-07 15:31:25.233166-07"
8480001,"Urho","Vaakanainen","58","1998-12-31 16:00:00-08","Joensuu",NULL,"FIN","FIN","6' 2""",200,True,"L",6,"D","2021-10-07 15:31:25.596138-07","2021-10-07 15:31:25.596138-07"
8480021,"Jack","Studnicka","23","1999-02-17 16:00:00-08","Windsor","ON","CAN","CAN","6' 2""",196,True,"R",6,"C","2021-10-07 15:31:26.00531-07","2021-10-07 15:31:26.00531-07"
8480264,"Victor","Berglund","64","1999-08-01 17:00:00-07","Ornskoldsvik",NULL,"SWE","SWE","6' 1""",183,True,"R",6,"D","2021-10-07 15:31:26.363252-07","2021-10-07 15:31:26.363252-07"
8480901,"Karson","Kuhlman","83","1995-09-25 17:00:00-07","Esko","MN","USA","USA","5' 10""",190,True,"R",6,"C","2021-10-07 15:31:26.913248-07","2021-10-07 15:31:26.913248-07"
8478403,"Jack","Eichel","9","1996-10-27 16:00:00-08","North Chelmsford","MA","USA","USA","6' 2""",213,True,"R",7,"C","2021-10-07 15:31:27.233554-07","2021-10-07 15:31:27.233554-07"
8479289,"Ethan","Prow","6","1992-11-16 16:00:00-08","Sauk Rapids","MN","USA","USA","5' 11""",182,True,"R",7,"D","2021-10-07 15:31:27.627847-07","2021-10-07 15:31:27.627847-07"
8482896,"Tyson","Kozak","48","2002-12-28 16:00:00-08","Souris","MB","CAN","CAN","5' 11""",173,True,"L",7,"C","2021-10-07 15:31:28.007697-07","2021-10-07 15:31:28.007697-07"
8473449,"Kyle","Okposo","21","1988-04-15 17:00:00-07","St. Paul","MN","USA","USA","6' 0""",218,True,"R",7,"R","2021-10-07 15:31:28.396674-07","2021-10-07 15:31:28.396674-07"
8475236,"Cody","Eakin","20","1991-05-23 17:00:00-07","Winnipeg","MB","CAN","CAN","6' 0""",196,True,"L",7,"C","2021-10-07 15:31:28.860835-07","2021-10-07 15:31:28.860835-07"
8475784,"Jeff","Skinner","53","1992-05-15 17:00:00-07","Toronto","ON","CAN","CAN","5' 11""",197,True,"L",7,"L","2021-10-07 15:31:29.229406-07","2021-10-07 15:31:29.229406-07"
8475796,"Mark","Pysyk","13","1992-01-10 16:00:00-08","Sherwood Park","AB","CAN","CAN","6' 1""",198,True,"R",7,"D","2021-10-07 15:31:29.543255-07","2021-10-07 15:31:29.543255-07"
8475869,"Brandon","Davidson","88","1991-08-20 17:00:00-07","Taber","AB","CAN","CAN","6' 2""",204,True,"L",7,"D","2021-10-07 15:31:29.882881-07","2021-10-07 15:31:29.882881-07"
8476525,"Colin","Miller","33","1992-10-28 16:00:00-08","Sault Ste. Marie","ON","CAN","CAN","6' 1""",198,True,"R",7,"D","2021-10-07 15:31:30.202746-07","2021-10-07 15:31:30.202746-07"
8476878,"Zemgus","Girgensons","28","1994-01-04 16:00:00-08","Riga",NULL,"LVA","LVA","6' 2""",213,True,"L",7,"L","2021-10-07 15:31:30.486486-07","2021-10-07 15:31:30.486486-07"
8476994,"Vinnie","Hinostroza","29","1994-04-02 16:00:00-08","Chicago","IL","USA","USA","5' 10""",177,True,"R",7,"C","2021-10-07 15:31:30.787602-07","2021-10-07 15:31:30.787602-07"
8477355,"Will","Butcher","4","1995-01-05 16:00:00-08","Sun Prairie","WI","USA","USA","5' 10""",190,True,"L",7,"D","2021-10-07 15:31:31.142585-07","2021-10-07 15:31:31.142585-07"
8477401,"John","Hayden","15","1995-02-13 16:00:00-08","Chicago","IL","USA","USA","6' 3""",223,True,"R",7,"C","2021-10-07 15:31:31.449402-07","2021-10-07 15:31:31.449402-07"
8477462,"Robert","Hagg","8","1995-02-07 16:00:00-08","Uppsala",NULL,"SWE","SWE","6' 2""",207,True,"L",7,"D","2021-10-07 15:31:32.191828-07","2021-10-07 15:31:32.191828-07"
8478075,"Anders","Bjork","96","1996-08-04 17:00:00-07","Mequon","WI","USA","USA","6' 0""",197,True,"L",7,"L","2021-10-07 15:31:32.550023-07","2021-10-07 15:31:32.550023-07"
8478109,"Victor","Olofsson","71","1995-07-17 17:00:00-07","Ornskoldsvik",NULL,"SWE","SWE","5' 11""",182,True,"L",7,"L","2021-10-07 15:31:33.326848-07","2021-10-07 15:31:33.326848-07"
8479335,"Rasmus","Asplund","74","1997-12-02 16:00:00-08","Filipstad",NULL,"SWE","SWE","5' 11""",189,True,"L",7,"C","2021-10-07 15:31:33.859067-07","2021-10-07 15:31:33.859067-07"
8479420,"Tage","Thompson","72","1997-10-29 16:00:00-08","Phoenix","AZ","USA","USA","6' 7""",218,True,"R",7,"R","2021-10-07 15:31:34.230033-07","2021-10-07 15:31:34.230033-07"
8479465,"Drake","Caggiula","91","1994-06-19 17:00:00-07","Pickering","ON","CAN","CAN","5' 10""",176,True,"L",7,"C","2021-10-07 15:31:34.5344-07","2021-10-07 15:31:34.5344-07"
8479536,"Axel","Jonsson-Fjallby","38","1998-02-09 16:00:00-08","Stockholm",NULL,"SWE","SWE","6' 1""",189,True,"L",7,"L","2021-10-07 15:31:35.289725-07","2021-10-07 15:31:35.289725-07"
8479578,"Casey","Fitzgerald","45","1997-02-24 16:00:00-08","North Reading","MA","USA","USA","5' 11""",188,True,"R",7,"D","2021-10-07 15:31:35.738905-07","2021-10-07 15:31:35.738905-07"
8479999,"Casey","Mittelstadt","37","1998-11-21 16:00:00-08","Eden Prairie","MN","USA","USA","6' 1""",195,True,"L",7,"C","2021-10-07 15:31:36.335626-07","2021-10-07 15:31:36.335626-07"
8480035,"Henri","Jokiharju","10","1999-06-16 17:00:00-07","Oulu",NULL,"FIN","FIN","6' 0""",200,True,"R",7,"D","2021-10-07 15:31:36.736229-07","2021-10-07 15:31:36.736229-07"
8480196,"Jacob","Bryson","78","1997-11-17 16:00:00-08","London","ON","CAN","CAN","5' 9""",175,True,"L",7,"D","2021-10-07 15:31:37.451684-07","2021-10-07 15:31:37.451684-07"
8480807,"Mattias","Samuelsson","23","2000-03-13 16:00:00-08","Philadelphia","PA","USA","USA","6' 4""",227,True,"L",7,"D","2021-10-07 15:31:37.823371-07","2021-10-07 15:31:37.823371-07"
8480839,"Rasmus","Dahlin","26","2000-04-12 17:00:00-07","Lidkoping",NULL,"SWE","SWE","6' 3""",207,True,"L",7,"D","2021-10-07 15:31:38.188126-07","2021-10-07 15:31:38.188126-07"
8480906,"Andrew","Oglevie","52","1995-02-15 16:00:00-08","Fullerton","CA","USA","USA","5' 10""",176,True,"R",7,"C","2021-10-07 15:31:38.905823-07","2021-10-07 15:31:38.905823-07"
8481528,"Dylan","Cozens","24","2001-02-08 16:00:00-08","Whitehorse","YT","CAN","CAN","6' 3""",189,True,"R",7,"C","2021-10-07 15:31:39.609856-07","2021-10-07 15:31:39.609856-07"
8481626,"Arttu","Ruotsalainen","25","1997-10-28 16:00:00-08","Oulu",NULL,"FIN","FIN","5' 9""",187,True,"L",7,"C","2021-10-07 15:31:39.983844-07","2021-10-07 15:31:39.983844-07"
8481751,"Lukas","Rousek","93","1999-04-19 17:00:00-07","Ostrov Nad Ohri",NULL,"CZE","CZE","5' 11""",171,True,"L",7,"R","2021-10-07 15:31:40.757733-07","2021-10-07 15:31:40.757733-07"
8482061,"Brandon","Biro","46","1998-03-10 16:00:00-08","Sherwood Park","AB","CAN","CAN","5' 11""",170,True,"L",7,"L","2021-10-07 15:31:41.192797-07","2021-10-07 15:31:41.192797-07"
8482175,"JJ","Peterka","77","2002-01-13 16:00:00-08","Munich",NULL,"DEU","DEU","5' 11""",192,True,"L",7,"R","2021-10-07 15:31:41.572652-07","2021-10-07 15:31:41.572652-07"
8470642,"Shea","Weber","6","1985-08-13 17:00:00-07","Sicamous","BC","CAN","CAN","6' 4""",230,True,"R",8,"D","2021-10-07 15:31:41.89565-07","2021-10-07 15:31:41.89565-07"
8473507,"Jeff","Petry","26","1987-12-08 16:00:00-08","Ann Arbor","MI","USA","USA","6' 3""",209,True,"R",8,"D","2021-10-07 15:31:42.355252-07","2021-10-07 15:31:42.355252-07"
8473618,"Mathieu","Perreault","85","1988-01-04 16:00:00-08","Drummondville","QC","CAN","CAN","5' 10""",189,True,"L",8,"C","2021-10-07 15:31:42.668775-07","2021-10-07 15:31:42.668775-07"
8474038,"Paul","Byron","41","1989-04-26 17:00:00-07","Ottawa","ON","CAN","CAN","5' 9""",158,True,"L",8,"L","2021-10-07 15:31:42.959516-07","2021-10-07 15:31:42.959516-07"
8474884,"Mike","Hoffman","68","1989-11-23 16:00:00-08","Kitchener","ON","CAN","CAN","6' 0""",184,True,"L",8,"C","2021-10-07 15:31:43.413988-07","2021-10-07 15:31:43.413988-07"
8475227,"Chris","Wideman","20","1990-01-06 16:00:00-08","St. Louis","MO","USA","USA","5' 10""",180,True,"R",8,"D","2021-10-07 15:31:43.747505-07","2021-10-07 15:31:43.747505-07"
8475233,"David","Savard","58","1990-10-21 17:00:00-07","St-Hyacinthe","QC","CAN","CAN","6' 1""",234,True,"R",8,"D","2021-10-07 15:31:44.083575-07","2021-10-07 15:31:44.083575-07"
8475279,"Ben","Chiarot","8","1991-05-08 17:00:00-07","Hamilton","ON","CAN","CAN","6' 3""",234,True,"L",8,"D","2021-10-07 15:31:44.543566-07","2021-10-07 15:31:44.543566-07"
8475726,"Tyler","Toffoli","73","1992-04-23 17:00:00-07","Scarborough","ON","CAN","CAN","6' 0""",196,True,"R",8,"R","2021-10-07 15:31:44.857715-07","2021-10-07 15:31:44.857715-07"
8475848,"Brendan","Gallagher","11","1992-05-05 17:00:00-07","Edmonton","AB","CAN","CAN","5' 9""",184,True,"R",8,"R","2021-10-07 15:31:45.192822-07","2021-10-07 15:31:45.192822-07"
8475968,"Alex","Belzile","60","1991-08-30 17:00:00-07","Riviere-du-Loup","QC","CAN","CAN","6' 0""",197,True,"R",8,"R","2021-10-07 15:31:45.654424-07","2021-10-07 15:31:45.654424-07"
8476441,"Joel","Edmundson","44","1993-06-27 17:00:00-07","Brandon","MB","CAN","CAN","6' 5""",224,True,"L",8,"D","2021-10-07 15:31:46.222216-07","2021-10-07 15:31:46.222216-07"
8476469,"Joel","Armia","40","1993-05-30 17:00:00-07","Pori",NULL,"FIN","FIN","6' 3""",218,True,"R",8,"R","2021-10-07 15:31:46.51377-07","2021-10-07 15:31:46.51377-07"
8476967,"Brett","Kulak","77","1994-01-05 16:00:00-08","Edmonton","AB","CAN","CAN","6' 1""",197,True,"L",8,"D","2021-10-07 15:31:46.827839-07","2021-10-07 15:31:46.827839-07"
8476975,"Cedric","Paquette","13","1993-08-12 17:00:00-07","Gaspe","QC","CAN","CAN","6' 0""",205,True,"L",8,"C","2021-10-07 15:31:47.188463-07","2021-10-07 15:31:47.188463-07"
8476981,"Josh","Anderson","17","1994-05-06 17:00:00-07","Burlington","ON","CAN","CAN","6' 3""",227,True,"R",8,"R","2021-10-07 15:31:47.554428-07","2021-10-07 15:31:47.554428-07"
8477476,"Artturi","Lehkonen","62","1995-07-03 17:00:00-07","Piikkio",NULL,"FIN","FIN","5' 11""",179,True,"L",8,"L","2021-10-07 15:31:47.858808-07","2021-10-07 15:31:47.858808-07"
8477494,"Jonathan","Drouin","92","1995-03-27 16:00:00-08","Ste-Agathe","QC","CAN","CAN","6' 0""",203,True,"L",8,"L","2021-10-07 15:31:48.23364-07","2021-10-07 15:31:48.23364-07"
8477989,"Christian","Dvorak","28","1996-02-01 16:00:00-08","Palos","IL","USA","USA","6' 1""",200,True,"L",8,"L","2021-10-07 15:31:48.571886-07","2021-10-07 15:31:48.571886-07"
8478133,"Jake","Evans","71","1996-06-01 17:00:00-07","Toronto","ON","CAN","CAN","6' 0""",176,True,"R",8,"C","2021-10-07 15:31:48.960346-07","2021-10-07 15:31:48.960346-07"
8478915,"Sami","Niku","15","1996-10-09 17:00:00-07","Haapavesi",NULL,"FIN","FIN","6' 1""",176,True,"L",8,"D","2021-10-07 15:31:49.492365-07","2021-10-07 15:31:49.492365-07"
8480018,"Nick","Suzuki","14","1999-08-09 17:00:00-07","London","ON","CAN","CAN","5' 11""",205,True,"R",8,"C","2021-10-07 15:31:49.850052-07","2021-10-07 15:31:49.850052-07"
8480068,"Ryan","Poehling","25","1999-01-02 16:00:00-08","Lakeville","MN","USA","USA","6' 2""",196,True,"L",8,"C","2021-10-07 15:31:50.459889-07","2021-10-07 15:31:50.459889-07"
8481014,"Alexander","Romanov","27","2000-01-05 16:00:00-08","Moscow",NULL,"RUS","RUS","6' 1""",209,True,"L",8,"D","2021-10-07 15:31:50.871986-07","2021-10-07 15:31:50.871986-07"
8481058,"Jesse","Ylonen","56","1999-10-02 17:00:00-07","Scottsdale","AZ","USA","USA","6' 0""",167,True,"R",8,"R","2021-10-07 15:31:51.259065-07","2021-10-07 15:31:51.259065-07"
8481540,"Cole","Caufield","22","2001-01-01 16:00:00-08","Mosinee","WI","USA","USA","5' 7""",166,True,"R",8,"R","2021-10-07 15:31:51.532561-07","2021-10-07 15:31:51.532561-07"
8481555,"Mattias","Norlinder","59","2000-04-11 17:00:00-07","Kramfors",NULL,"SWE","SWE","6' 0""",185,True,"L",8,"D","2021-10-07 15:31:51.953267-07","2021-10-07 15:31:51.953267-07"
8482087,"Kaiden","Guhle","21","2002-01-17 16:00:00-08","Edmonton","AB","CAN","CAN","6' 2""",199,True,"L",8,"D","2021-10-07 15:31:52.370819-07","2021-10-07 15:31:52.370819-07"
8478400,"Colin","White","36","1997-01-29 16:00:00-08","Boston","MA","USA","USA","6' 1""",197,True,"R",9,"C","2021-10-07 15:31:52.716595-07","2021-10-07 15:31:52.716595-07"
8474207,"Nick","Holden","5","1987-05-14 17:00:00-07","St. Albert","AB","CAN","CAN","6' 4""",214,True,"L",9,"D","2021-10-07 15:31:53.081929-07","2021-10-07 15:31:53.081929-07"
8474584,"Michael","Del Zotto","15","1990-06-23 17:00:00-07","Stouffville","ON","CAN","CAN","6' 0""",195,True,"L",9,"D","2021-10-07 15:31:53.418208-07","2021-10-07 15:31:53.418208-07"
8474589,"Tyler","Ennis","63","1989-10-05 17:00:00-07","Edmonton","AB","CAN","CAN","5' 9""",161,True,"L",9,"R","2021-10-07 15:31:53.777192-07","2021-10-07 15:31:53.777192-07"
8475461,"Andrew","Agozzino","23","1991-01-02 16:00:00-08","Kleinburg","ON","CAN","CAN","5' 10""",187,True,"L",9,"L","2021-10-07 15:31:54.242158-07","2021-10-07 15:31:54.242158-07"
8475766,"Austin","Watson","16","1992-01-12 16:00:00-08","Ann Arbor","MI","USA","USA","6' 4""",198,True,"R",9,"L","2021-10-07 15:31:54.627431-07","2021-10-07 15:31:54.627431-07"
8476919,"Chris","Tierney","71","1994-06-30 17:00:00-07","Keswick","ON","CAN","CAN","6' 1""",204,True,"L",9,"C","2021-10-07 15:31:55.117816-07","2021-10-07 15:31:55.117816-07"
8477015,"Connor","Brown","28","1994-01-13 16:00:00-08","Toronto","ON","CAN","CAN","6' 0""",185,True,"R",9,"R","2021-10-07 15:31:55.413729-07","2021-10-07 15:31:55.413729-07"
8477384,"Josh","Brown","3","1994-01-20 16:00:00-08","London","ON","CAN","CAN","6' 5""",221,True,"R",9,"D","2021-10-07 15:31:55.789497-07","2021-10-07 15:31:55.789497-07"
8477426,"Nick","Paul","21","1995-03-19 16:00:00-08","Mississauga","ON","CAN","CAN","6' 3""",225,True,"L",9,"L","2021-10-07 15:31:56.119702-07","2021-10-07 15:31:56.119702-07"
8477482,"Zach","Sanford","13","1994-11-08 16:00:00-08","Salem","MA","USA","USA","6' 4""",207,True,"L",9,"L","2021-10-07 15:31:56.570129-07","2021-10-07 15:31:56.570129-07"
8478469,"Thomas","Chabot","72","1997-01-29 16:00:00-08","Sainte-Marie","QC","CAN","CAN","6' 2""",190,True,"L",9,"D","2021-10-07 15:31:56.920153-07","2021-10-07 15:31:56.920153-07"
8479376,"Victor","Mete","98","1998-06-06 17:00:00-07","Woodbridge","ON","CAN","CAN","5' 9""",184,True,"L",9,"D","2021-10-07 15:31:57.645886-07","2021-10-07 15:31:57.645886-07"
8479458,"Nikita","Zaitsev","22","1991-10-28 16:00:00-08","Moscow",NULL,"RUS","RUS","6' 2""",199,True,"R",9,"D","2021-10-07 15:31:58.043164-07","2021-10-07 15:31:58.043164-07"
8480029,"Alex","Formenton","10","1999-09-12 17:00:00-07","Barrie","ON","CAN","CAN","6' 2""",184,True,"L",9,"L","2021-10-07 15:31:58.351438-07","2021-10-07 15:31:58.351438-07"
8480064,"Josh","Norris","9","1999-05-04 17:00:00-07","Oxford","MI","USA","USA","6' 1""",201,True,"L",9,"C","2021-10-07 15:31:58.717339-07","2021-10-07 15:31:58.717339-07"
8480073,"Erik","Brannstrom","26","1999-09-01 17:00:00-07","Eksjo",NULL,"SWE","SWE","5' 9""",181,True,"L",9,"D","2021-10-07 15:31:59.092573-07","2021-10-07 15:31:59.092573-07"
8480208,"Drake","Batherson","19","1998-04-26 17:00:00-07","Fort Wayne","IN","USA","USA","6' 3""",204,True,"R",9,"R","2021-10-07 15:31:59.508445-07","2021-10-07 15:31:59.508445-07"
8480448,"Parker","Kelly","45","1999-05-13 17:00:00-07","Camrose","AB","CAN","CAN","5' 11""",168,True,"L",9,"C","2021-10-07 15:31:59.869142-07","2021-10-07 15:31:59.869142-07"
8481596,"Shane","Pinto","12","2000-11-11 16:00:00-08","Franklin Square","NY","USA","USA","6' 2""",192,True,"R",9,"C","2021-10-07 15:32:00.382005-07","2021-10-07 15:32:00.382005-07"
8482116,"Tim","Stützle","18","2002-01-14 16:00:00-08","Viersen",NULL,"DEU","DEU","6' 1""",187,True,"L",9,"L","2021-10-07 15:32:00.724891-07","2021-10-07 15:32:00.724891-07"
8482245,"Artem","Zub","2","1995-10-02 17:00:00-07","Khabarovsk",NULL,"RUS","RUS","6' 2""",203,True,"R",9,"D","2021-10-07 15:32:01.089739-07","2021-10-07 15:32:01.089739-07"
8469455,"Jason","Spezza","19","1983-06-12 17:00:00-07","Toronto","ON","CAN","CAN","6' 3""",216,True,"R",10,"C","2021-10-07 15:32:01.422032-07","2021-10-07 15:32:01.422032-07"
8473415,"Alex","Biega","3","1988-04-03 17:00:00-07","Montréal","QC","CAN","CAN","5' 10""",199,True,"R",10,"D","2021-10-07 15:32:01.784997-07","2021-10-07 15:32:01.784997-07"
8474162,"Jake","Muzzin","8","1989-02-20 16:00:00-08","Woodstock","ON","CAN","CAN","6' 3""",217,True,"L",10,"D","2021-10-07 15:32:02.107778-07","2021-10-07 15:32:02.107778-07"
8474190,"Wayne","Simmonds","24","1988-08-25 17:00:00-07","Scarborough","ON","CAN","CAN","6' 2""",185,True,"R",10,"R","2021-10-07 15:32:02.477388-07","2021-10-07 15:32:02.477388-07"
8474673,"TJ","Brodie","78","1990-06-06 17:00:00-07","Chatham","ON","CAN","CAN","6' 1""",185,True,"L",10,"D","2021-10-07 15:32:02.917396-07","2021-10-07 15:32:02.917396-07"
8475166,"John","Tavares","91","1990-09-19 17:00:00-07","Mississauga","ON","CAN","CAN","6' 1""",215,True,"L",10,"C","2021-10-07 15:32:03.298523-07","2021-10-07 15:32:03.298523-07"
8475718,"Justin","Holl","3","1992-01-29 16:00:00-08","Tonka Bay","MN","USA","USA","6' 4""",210,True,"R",10,"D","2021-10-07 15:32:03.68905-07","2021-10-07 15:32:03.68905-07"
8476545,"Kurtis","Gabriel","29","1993-04-19 17:00:00-07","Newmarket","ON","CAN","CAN","6' 4""",200,True,"R",10,"R","2021-10-07 15:32:04.267653-07","2021-10-07 15:32:04.267653-07"
